user_id,registration_date,device_type,country,age_group
3118,2023-04-26,desktop,Ukraine,46-55
3119,2023-11-30,mobile,Ukraine,18-25
3120,2023-06-30,desktop,Belarus,18-25
3121,2023-12-22,tablet,Ukraine,26-35
3122,2024-05-10,desktop,Ukraine,26-35
3123,2023-01-30,desktop,Belarus,55+
3124,2023-08-09,desktop,Russia,55+
3125,2023-11-27,desktop,Belarus,46-55
3126,2024-02-05,desktop,Ukraine,46-55
3127,2023-09-24,mobile,Belarus,46-55
3128,2023-08-13,desktop,Russia,36-45
3129,2024-04-03,desktop,Kazakhstan,55+
3130,2023-06-20,tablet,Kazakhstan,18-25
3131,2023-12-04,mobile,Russia,18-25
3132,2024-01-24,mobile,Belarus,36-45
3133,2024-07-20,mobile,Russia,55+
3134,2023-08-04,desktop,Kazakhstan,26-35
3135,2024-07-02,desktop,Kazakhstan,36-45
3136,2023-06-15,desktop,Belarus,46-55
3137,2023-08-09,tablet,Kazakhstan,18-25
3138,2023-02-06,mobile,Russia,55+
3139,2024-02-12,desktop,Russia,26-35
3140,2023-10-17,desktop,Russia,26-35
3141,2023-09-11,mobile,Belarus,18-25
3142,2024-01-22,tablet,Ukraine,26-35
3143,2023-10-04,mobile,Russia,18-25
3144,2024-05-31,tablet,Ukraine,18-25
3145,2023-01-16,tablet,Kazakhstan,18-25
3146,2024-02-05,mobile,Belarus,36-45
3147,2024-03-11,tablet,Russia,36-45
3148,2023-10-08,desktop,Kazakhstan,18-25
3149,2023-09-28,tablet,Ukraine,46-55
3150,2023-10-26,desktop,Russia,26-35
3151,2024-02-21,tablet,Belarus,46-55
3152,2023-10-19,tablet,Kazakhstan,46-55
3153,2023-01-18,desktop,Ukraine,36-45
3154,2024-07-13,tablet,Russia,46-55
3155,2023-08-18,tablet,Russia,46-55
3156,2023-08-26,desktop,Belarus,46-55
3157,2023-04-22,tablet,Belarus,36-45
3158,2023-05-28,tablet,Russia,18-25
3159,2023-06-23,mobile,Ukraine,55+
3160,2023-09-13,mobile,Kazakhstan,46-55
3161,2024-04-29,tablet,Kazakhstan,18-25
3162,2024-05-20,desktop,Ukraine,36-45
3163,2023-12-12,mobile,Russia,36-45
3164,2024-02-21,mobile,Belarus,26-35
3165,2024-05-15,tablet,Ukraine,36-45
3166,2023-08-30,desktop,Ukraine,46-55
3167,2024-06-10,tablet,Russia,18-25
3168,2024-03-11,tablet,Russia,46-55
3169,2023-05-11,mobile,Kazakhstan,55+
3170,2023-05-05,mobile,Kazakhstan,46-55
3171,2023-04-27,mobile,Ukraine,46-55
3172,2023-06-24,tablet,Ukraine,26-35
3173,2024-07-14,desktop,Ukraine,18-25
3174,2023-10-31,mobile,Ukraine,36-45
3175,2023-10-05,tablet,Belarus,55+
3176,2024-01-16,tablet,Kazakhstan,26-35
3177,2023-10-25,tablet,Kazakhstan,55+
3178,2024-01-16,tablet,Belarus,46-55
3179,2024-04-18,mobile,Belarus,26-35
3180,2023-06-18,tablet,Ukraine,18-25
3181,2023-11-22,desktop,Kazakhstan,26-35
3182,2024-04-26,mobile,Russia,36-45
3183,2023-07-12,mobile,Russia,55+
3184,2024-04-14,desktop,Russia,18-25
3185,2024-04-24,tablet,Kazakhstan,18-25
3186,2023-12-25,tablet,Kazakhstan,36-45
3187,2023-01-15,mobile,Belarus,36-45
3188,2024-03-12,tablet,Belarus,36-45
3189,2024-02-17,desktop,Kazakhstan,18-25
3190,2023-06-06,mobile,Kazakhstan,36-45
3191,2023-07-02,desktop,Russia,26-35
3192,2024-06-18,tablet,Ukraine,36-45
3193,2023-10-11,tablet,Ukraine,26-35
3194,2023-06-22,mobile,Kazakhstan,26-35
3195,2023-04-04,tablet,Kazakhstan,26-35
3196,2023-06-18,desktop,Russia,36-45
3197,2023-03-21,mobile,Kazakhstan,55+
3198,2024-03-26,desktop,Ukraine,36-45
3199,2023-11-06,tablet,Russia,26-35
3200,2024-02-07,desktop,Ukraine,46-55
3201,2023-12-30,desktop,Belarus,55+
3202,2023-03-22,tablet,Kazakhstan,26-35
3203,2023-10-12,tablet,Kazakhstan,46-55
3204,2024-03-28,desktop,Belarus,18-25
3205,2024-07-25,desktop,Belarus,26-35
3206,2023-01-26,desktop,Ukraine,36-45
3207,2024-03-10,mobile,Kazakhstan,46-55
3208,2024-01-19,mobile,Russia,26-35
3209,2024-03-28,desktop,Kazakhstan,18-25
3210,2023-11-14,desktop,Russia,36-45
3211,2023-09-17,tablet,Russia,55+
3212,2023-10-07,mobile,Belarus,46-55
3213,2024-02-12,mobile,Belarus,36-45
3214,2023-02-28,tablet,Russia,46-55
3215,2024-04-10,desktop,Kazakhstan,46-55
3216,2024-07-12,mobile,Russia,36-45
3217,2023-01-30,tablet,Kazakhstan,26-35
3218,2023-05-15,mobile,Ukraine,18-25
3219,2023-02-27,desktop,Russia,36-45
3220,2023-04-10,tablet,Belarus,26-35
3221,2023-01-18,desktop,Belarus,26-35
3222,2024-01-11,tablet,Russia,46-55
3223,2024-03-02,tablet,Russia,18-25
3224,2023-07-17,tablet,Kazakhstan,36-45
3225,2023-03-27,mobile,Ukraine,18-25
3226,2023-10-10,tablet,Kazakhstan,55+
3227,2024-02-24,mobile,Russia,36-45
3228,2023-10-08,tablet,Belarus,18-25
3229,2023-12-16,desktop,Russia,55+
3230,2024-04-19,mobile,Russia,18-25
3231,2023-07-06,tablet,Russia,26-35
3232,2023-11-22,tablet,Russia,26-35
3233,2023-01-11,mobile,Belarus,46-55
3234,2023-03-25,tablet,Kazakhstan,36-45
3235,2023-07-15,tablet,Kazakhstan,36-45
3236,2023-02-24,desktop,Belarus,26-35
3237,2023-10-13,mobile,Belarus,46-55
3238,2023-08-20,mobile,Belarus,26-35
3239,2023-07-01,desktop,Belarus,46-55
3240,2023-09-28,mobile,Ukraine,36-45
3241,2024-01-08,desktop,Ukraine,26-35
3242,2023-02-07,tablet,Ukraine,26-35
3243,2024-07-04,tablet,Kazakhstan,46-55
3244,2023-12-22,tablet,Belarus,26-35
3245,2023-12-17,tablet,Belarus,18-25
3246,2024-06-09,mobile,Belarus,26-35
3247,2024-04-23,desktop,Russia,18-25
3248,2024-06-13,tablet,Kazakhstan,46-55
3249,2023-05-24,desktop,Belarus,36-45
3250,2024-01-22,tablet,Russia,36-45
3251,2023-04-18,tablet,Belarus,18-25
3252,2023-06-12,desktop,Ukraine,36-45
3253,2023-12-11,tablet,Russia,26-35
3254,2024-01-02,desktop,Kazakhstan,46-55
3255,2024-07-13,mobile,Russia,46-55
3256,2024-04-12,tablet,Ukraine,46-55
3257,2024-04-29,mobile,Belarus,36-45
3258,2023-12-12,desktop,Ukraine,36-45
3259,2023-02-11,mobile,Russia,46-55
3260,2024-03-12,desktop,Ukraine,55+
3261,2023-01-30,mobile,Kazakhstan,36-45
3262,2024-06-20,mobile,Kazakhstan,26-35
3263,2023-12-08,mobile,Russia,36-45
3264,2023-05-25,desktop,Ukraine,46-55
3265,2023-06-19,desktop,Russia,26-35
3266,2023-07-25,mobile,Belarus,36-45
3267,2023-03-24,mobile,Kazakhstan,26-35
3268,2024-03-23,mobile,Kazakhstan,26-35
3269,2024-07-22,desktop,Russia,46-55
3270,2023-06-13,desktop,Russia,46-55
3271,2024-07-17,tablet,Ukraine,26-35
3272,2024-04-28,tablet,Ukraine,46-55
3273,2023-09-06,mobile,Ukraine,26-35
3274,2023-11-22,mobile,Ukraine,36-45
3275,2023-10-17,tablet,Ukraine,55+
3276,2024-02-08,tablet,Russia,36-45
3277,2024-05-15,tablet,Russia,26-35
3278,2023-07-02,mobile,Belarus,36-45
3279,2023-12-15,tablet,Russia,55+
3280,2024-02-12,mobile,Kazakhstan,26-35
3281,2024-05-26,mobile,Russia,26-35
3282,2023-11-06,desktop,Russia,36-45
3283,2024-01-29,tablet,Kazakhstan,46-55
3284,2023-06-04,desktop,Belarus,46-55
3285,2024-05-07,mobile,Belarus,46-55
3286,2023-07-03,mobile,Ukraine,55+
3287,2023-04-19,desktop,Russia,36-45
3288,2023-04-14,tablet,Ukraine,18-25
3289,2023-06-14,desktop,Kazakhstan,55+
3290,2024-06-03,desktop,Ukraine,18-25
3291,2024-05-12,tablet,Ukraine,46-55
3292,2023-02-25,desktop,Ukraine,36-45
3293,2023-04-29,tablet,Ukraine,55+
3294,2024-01-17,desktop,Belarus,55+
3295,2024-01-09,mobile,Kazakhstan,46-55
3296,2024-06-28,desktop,Russia,26-35
3297,2023-01-08,desktop,Belarus,26-35
3298,2024-06-11,tablet,Ukraine,46-55
3299,2023-02-19,desktop,Belarus,18-25
3300,2023-05-05,desktop,Ukraine,36-45
3301,2023-02-21,tablet,Belarus,36-45
3302,2024-03-11,desktop,Belarus,18-25
3303,2024-07-09,desktop,Kazakhstan,36-45
3304,2024-01-01,desktop,Russia,46-55
3305,2023-11-29,desktop,Russia,55+
3306,2023-04-25,desktop,Russia,55+
3307,2024-02-10,mobile,Kazakhstan,18-25
3308,2024-07-01,mobile,Kazakhstan,26-35
3309,2024-05-20,desktop,Belarus,36-45
3310,2024-04-14,tablet,Kazakhstan,55+
3311,2024-04-14,mobile,Russia,36-45
3312,2024-01-17,mobile,Kazakhstan,55+
3313,2023-04-14,desktop,Russia,36-45
3314,2023-11-06,desktop,Ukraine,18-25
3315,2023-07-08,tablet,Belarus,18-25
3316,2024-03-19,mobile,Kazakhstan,55+
3317,2023-09-25,desktop,Kazakhstan,18-25
3318,2024-01-19,tablet,Ukraine,26-35
3319,2024-03-23,desktop,Kazakhstan,36-45
3320,2024-05-28,tablet,Russia,55+
3321,2024-02-13,mobile,Belarus,36-45
3322,2023-01-06,desktop,Kazakhstan,18-25
3323,2024-02-29,tablet,Kazakhstan,36-45
3324,2023-10-01,desktop,Belarus,18-25
3325,2023-08-15,mobile,Russia,36-45
3326,2023-08-15,mobile,Belarus,55+
3327,2024-04-16,tablet,Ukraine,55+
3328,2023-12-03,tablet,Ukraine,46-55
3329,2024-07-25,mobile,Belarus,36-45
3330,2023-11-24,desktop,Ukraine,26-35
3331,2024-04-18,tablet,Ukraine,26-35
3332,2024-06-29,tablet,Kazakhstan,46-55
3333,2023-09-19,desktop,Russia,55+
3334,2023-03-22,tablet,Ukraine,55+
3335,2023-12-20,mobile,Kazakhstan,55+
3336,2024-01-14,desktop,Belarus,36-45
3337,2024-04-07,tablet,Ukraine,18-25
3338,2023-06-09,tablet,Kazakhstan,55+
3339,2023-12-27,tablet,Ukraine,46-55
3340,2023-01-24,desktop,Ukraine,26-35
3341,2024-01-20,tablet,Kazakhstan,46-55
3342,2023-05-07,mobile,Ukraine,26-35
3343,2023-08-05,mobile,Belarus,26-35
3344,2023-06-12,tablet,Ukraine,55+
3345,2024-02-23,desktop,Kazakhstan,46-55
3346,2023-10-13,desktop,Belarus,18-25
3347,2023-11-22,tablet,Ukraine,26-35
3348,2024-02-18,desktop,Ukraine,36-45
3349,2024-04-05,mobile,Kazakhstan,46-55
3350,2023-10-23,mobile,Belarus,46-55
3351,2023-06-26,tablet,Russia,46-55
3352,2024-03-04,desktop,Ukraine,26-35
3353,2023-01-30,tablet,Kazakhstan,26-35
3354,2024-05-30,mobile,Ukraine,18-25
3355,2023-11-29,tablet,Kazakhstan,26-35
3356,2024-04-28,tablet,Russia,36-45
3357,2023-01-24,tablet,Ukraine,55+
3358,2024-06-07,mobile,Kazakhstan,46-55
3359,2024-01-13,tablet,Kazakhstan,26-35
3360,2024-04-28,tablet,Kazakhstan,36-45
3361,2023-05-16,desktop,Russia,18-25
3362,2023-07-31,tablet,Ukraine,46-55
3363,2023-09-08,tablet,Ukraine,26-35
3364,2023-07-01,desktop,Russia,55+
3365,2023-12-06,mobile,Kazakhstan,46-55
3366,2023-03-13,mobile,Russia,46-55
3367,2024-06-16,desktop,Ukraine,18-25
3368,2024-03-03,desktop,Russia,55+
3369,2024-06-30,tablet,Russia,46-55
3370,2024-05-07,tablet,Russia,36-45
3371,2024-02-12,tablet,Russia,36-45
3372,2024-02-14,tablet,Ukraine,46-55
3373,2023-05-08,mobile,Kazakhstan,36-45
3374,2023-04-25,tablet,Kazakhstan,36-45
3375,2024-02-27,tablet,Belarus,26-35
3376,2023-09-06,desktop,Kazakhstan,36-45
3377,2023-04-10,desktop,Russia,46-55
3378,2024-05-18,mobile,Belarus,36-45
3379,2023-10-30,tablet,Ukraine,36-45
3380,2024-04-06,tablet,Belarus,55+
3381,2023-10-09,tablet,Russia,26-35
3382,2023-06-01,tablet,Belarus,18-25
3383,2023-08-15,desktop,Belarus,36-45
3384,2023-11-11,tablet,Kazakhstan,55+
3385,2023-11-09,desktop,Ukraine,36-45
3386,2023-06-08,tablet,Kazakhstan,26-35
3387,2023-10-27,desktop,Belarus,26-35
3388,2023-01-29,mobile,Belarus,26-35
3389,2023-01-13,desktop,Belarus,55+
3390,2024-06-13,desktop,Ukraine,55+
3391,2023-06-24,desktop,Kazakhstan,55+
3392,2024-05-28,desktop,Belarus,46-55
3393,2024-05-11,tablet,Kazakhstan,55+
3394,2024-05-08,mobile,Ukraine,46-55
3395,2023-01-15,tablet,Russia,36-45
3396,2023-08-19,desktop,Kazakhstan,26-35
3397,2023-06-03,desktop,Russia,26-35
3398,2024-01-01,desktop,Ukraine,55+
3399,2023-01-13,tablet,Kazakhstan,26-35
3400,2024-01-08,tablet,Russia,46-55
3401,2023-04-12,desktop,Russia,36-45
3402,2024-07-20,tablet,Russia,18-25
3403,2024-04-02,tablet,Kazakhstan,26-35
3404,2023-09-20,tablet,Kazakhstan,26-35
3405,2023-08-22,tablet,Ukraine,26-35
3406,2023-02-11,tablet,Belarus,55+
3407,2023-10-12,mobile,Kazakhstan,18-25
3408,2023-05-16,tablet,Belarus,18-25
3409,2023-08-01,mobile,Kazakhstan,55+
3410,2024-05-03,desktop,Russia,55+
3411,2023-02-22,desktop,Russia,26-35
3412,2024-05-04,mobile,Ukraine,18-25
3413,2024-05-02,mobile,Russia,55+
3414,2023-08-09,tablet,Ukraine,36-45
3415,2023-01-10,tablet,Ukraine,18-25
3416,2024-03-29,tablet,Kazakhstan,55+
3417,2024-04-12,mobile,Belarus,46-55
3418,2023-10-05,desktop,Kazakhstan,36-45
3419,2024-06-03,desktop,Belarus,36-45
3420,2023-09-28,tablet,Kazakhstan,36-45
3421,2023-10-09,tablet,Belarus,46-55
3422,2023-04-25,mobile,Ukraine,18-25
3423,2023-11-23,tablet,Ukraine,46-55
3424,2023-06-17,mobile,Russia,46-55
3425,2023-11-08,mobile,Ukraine,36-45
3426,2024-07-05,mobile,Kazakhstan,18-25
3427,2023-08-26,mobile,Belarus,55+
3428,2023-11-09,desktop,Ukraine,18-25
3429,2023-11-04,tablet,Kazakhstan,55+
3430,2023-06-08,desktop,Kazakhstan,26-35
3431,2024-02-10,mobile,Kazakhstan,55+
3432,2023-06-10,desktop,Ukraine,55+
3433,2024-03-02,tablet,Belarus,26-35
3434,2023-09-27,desktop,Belarus,36-45
3435,2023-05-29,desktop,Belarus,36-45
3436,2023-11-19,desktop,Belarus,46-55
3437,2024-02-07,desktop,Russia,46-55
3438,2023-02-26,desktop,Belarus,26-35
3439,2024-04-12,desktop,Russia,26-35
3440,2023-08-02,tablet,Belarus,36-45
3441,2024-01-18,mobile,Belarus,46-55
3442,2024-01-27,desktop,Kazakhstan,26-35
3443,2024-05-30,desktop,Belarus,18-25
3444,2023-03-18,mobile,Kazakhstan,36-45
3445,2024-05-06,tablet,Ukraine,18-25
3446,2024-02-04,tablet,Ukraine,26-35
3447,2023-10-14,tablet,Ukraine,18-25
3448,2023-04-14,mobile,Belarus,36-45
3449,2024-07-04,desktop,Ukraine,36-45
3450,2023-04-24,desktop,Kazakhstan,18-25
3451,2023-11-29,tablet,Ukraine,26-35
3452,2023-06-04,tablet,Belarus,55+
3453,2023-07-24,tablet,Russia,46-55
3454,2023-09-09,desktop,Belarus,55+
3455,2024-06-27,desktop,Russia,26-35
3456,2023-03-11,tablet,Belarus,36-45
3457,2024-04-01,tablet,Kazakhstan,26-35
3458,2023-11-25,desktop,Kazakhstan,46-55
3459,2024-01-06,desktop,Kazakhstan,36-45
3460,2023-09-19,tablet,Russia,26-35
3461,2023-05-03,tablet,Ukraine,46-55
3462,2024-02-10,desktop,Russia,55+
3463,2023-03-03,tablet,Belarus,18-25
3464,2024-03-23,mobile,Belarus,55+
3465,2024-05-18,desktop,Belarus,18-25
3466,2023-03-19,tablet,Russia,55+
3467,2023-04-26,tablet,Kazakhstan,55+
3468,2023-03-31,tablet,Ukraine,55+
3469,2023-07-15,mobile,Ukraine,36-45
3470,2024-04-21,desktop,Kazakhstan,36-45
3471,2023-03-16,mobile,Belarus,46-55
3472,2024-06-24,tablet,Ukraine,18-25
3473,2024-02-16,tablet,Belarus,18-25
3474,2024-02-04,mobile,Russia,26-35
3475,2023-11-27,desktop,Kazakhstan,36-45
3476,2023-08-17,tablet,Belarus,55+
3477,2024-04-13,tablet,Kazakhstan,55+
3478,2023-12-30,tablet,Kazakhstan,26-35
3479,2023-06-01,mobile,Belarus,26-35
3480,2023-04-14,mobile,Russia,26-35
3481,2024-07-07,desktop,Russia,36-45
3482,2023-11-19,mobile,Kazakhstan,26-35
3483,2023-11-07,mobile,Ukraine,36-45
3484,2023-08-27,mobile,Belarus,18-25
3485,2023-05-21,desktop,Russia,46-55
3486,2023-01-27,desktop,Kazakhstan,46-55
3487,2023-02-20,desktop,Ukraine,46-55
3488,2023-07-23,mobile,Ukraine,55+
3489,2023-05-08,mobile,Kazakhstan,55+
3490,2024-06-12,mobile,Kazakhstan,26-35
3491,2023-05-04,desktop,Belarus,36-45
3492,2024-03-01,mobile,Kazakhstan,18-25
3493,2024-06-03,desktop,Ukraine,36-45
3494,2024-06-04,mobile,Ukraine,18-25
3495,2023-01-08,desktop,Ukraine,46-55
3496,2023-04-13,desktop,Belarus,36-45
3497,2023-03-08,desktop,Belarus,26-35
3498,2023-03-28,tablet,Ukraine,46-55
3499,2023-01-17,desktop,Belarus,18-25
3500,2023-05-25,mobile,Kazakhstan,55+
3501,2023-01-10,mobile,Kazakhstan,26-35
3502,2024-04-26,mobile,Russia,55+
3503,2023-08-03,tablet,Belarus,36-45
3504,2024-02-29,mobile,Ukraine,26-35
3505,2023-06-28,tablet,Kazakhstan,26-35
3506,2024-01-09,mobile,Kazakhstan,18-25
3507,2024-05-24,mobile,Belarus,46-55
3508,2024-01-18,desktop,Belarus,18-25
3509,2023-01-27,desktop,Russia,46-55
3510,2023-02-05,tablet,Kazakhstan,46-55
3511,2023-02-17,tablet,Ukraine,55+
3512,2024-06-21,mobile,Kazakhstan,18-25
3513,2023-01-16,desktop,Kazakhstan,18-25
3514,2024-03-05,mobile,Russia,46-55
3515,2024-04-20,desktop,Ukraine,26-35
3516,2023-01-01,desktop,Ukraine,46-55
3517,2023-09-21,mobile,Belarus,55+
3518,2024-01-10,tablet,Russia,46-55
3519,2024-05-19,tablet,Kazakhstan,26-35
3520,2023-08-13,tablet,Kazakhstan,26-35
3521,2023-08-19,tablet,Russia,18-25
3522,2024-02-18,desktop,Russia,26-35
3523,2023-08-20,desktop,Kazakhstan,36-45
3524,2023-12-03,tablet,Ukraine,55+
3525,2024-06-16,tablet,Belarus,26-35
3526,2023-12-02,desktop,Belarus,26-35
3527,2023-02-05,tablet,Ukraine,18-25
3528,2023-07-22,mobile,Russia,26-35
3529,2023-02-04,mobile,Kazakhstan,46-55
3530,2023-11-27,mobile,Ukraine,46-55
3531,2023-12-19,mobile,Ukraine,46-55
3532,2023-08-08,desktop,Belarus,55+
3533,2024-03-26,mobile,Belarus,55+
3534,2023-12-12,desktop,Kazakhstan,36-45
3535,2023-12-16,desktop,Ukraine,18-25
3536,2023-12-17,tablet,Belarus,18-25
3537,2024-01-10,desktop,Russia,55+
3538,2023-05-10,mobile,Kazakhstan,46-55
3539,2023-04-24,mobile,Belarus,26-35
3540,2023-12-22,desktop,Ukraine,46-55
3541,2024-07-20,mobile,Kazakhstan,46-55
3542,2024-06-07,mobile,Kazakhstan,26-35
3543,2023-01-18,mobile,Belarus,55+
3544,2023-06-05,tablet,Russia,55+
3545,2024-01-07,tablet,Kazakhstan,55+
3546,2023-06-20,desktop,Kazakhstan,18-25
3547,2023-06-19,tablet,Kazakhstan,26-35
3548,2024-07-07,tablet,Ukraine,26-35
3549,2023-10-13,mobile,Ukraine,36-45
3550,2024-02-04,tablet,Ukraine,46-55
3551,2024-04-24,desktop,Kazakhstan,36-45
3552,2023-01-01,mobile,Belarus,55+
3553,2023-11-16,mobile,Russia,18-25
3554,2024-02-25,mobile,Kazakhstan,46-55
3555,2023-06-14,mobile,Ukraine,26-35
3556,2024-03-05,desktop,Kazakhstan,26-35
3557,2023-12-25,mobile,Kazakhstan,36-45
3558,2023-05-24,desktop,Russia,55+
3559,2023-06-05,mobile,Ukraine,26-35
3560,2023-10-10,desktop,Russia,18-25
3561,2024-06-17,desktop,Russia,55+
3562,2024-04-27,mobile,Ukraine,36-45
3563,2023-05-08,tablet,Ukraine,26-35
3564,2023-03-14,tablet,Belarus,36-45
3565,2023-02-11,desktop,Belarus,18-25
3566,2024-04-22,desktop,Kazakhstan,46-55
3567,2023-10-26,mobile,Russia,18-25
3568,2024-01-07,mobile,Ukraine,46-55
3569,2024-03-07,mobile,Russia,36-45
3570,2023-10-10,desktop,Belarus,46-55
3571,2023-09-15,desktop,Russia,18-25
3572,2023-04-14,tablet,Ukraine,26-35
3573,2024-05-21,mobile,Ukraine,36-45
3574,2023-04-17,tablet,Ukraine,55+
3575,2024-01-20,tablet,Ukraine,18-25
3576,2023-04-21,tablet,Russia,55+
3577,2023-04-08,mobile,Kazakhstan,36-45
3578,2024-03-07,desktop,Russia,36-45
3579,2024-03-26,desktop,Russia,46-55
3580,2024-03-18,tablet,Russia,26-35
3581,2023-07-05,mobile,Belarus,18-25
3582,2023-10-27,desktop,Russia,46-55
3583,2023-09-17,desktop,Belarus,36-45
3584,2023-09-12,desktop,Ukraine,18-25
3585,2023-11-29,desktop,Belarus,26-35
3586,2023-08-03,tablet,Belarus,46-55
3587,2023-12-23,mobile,Ukraine,18-25
3588,2023-12-08,desktop,Kazakhstan,36-45
3589,2023-11-10,mobile,Russia,46-55
3590,2023-11-17,tablet,Ukraine,26-35
3591,2024-01-27,mobile,Belarus,46-55
3592,2023-12-26,desktop,Ukraine,36-45
3593,2023-06-13,mobile,Belarus,18-25
3594,2023-04-25,mobile,Belarus,55+
3595,2023-10-31,tablet,Kazakhstan,46-55
3596,2023-03-19,mobile,Russia,18-25
3597,2024-02-19,desktop,Kazakhstan,36-45
3598,2024-06-29,desktop,Ukraine,26-35
3599,2024-01-30,mobile,Belarus,55+
3600,2023-03-26,desktop,Kazakhstan,46-55
3601,2023-02-11,mobile,Kazakhstan,36-45
3602,2023-01-27,desktop,Kazakhstan,26-35
3603,2023-09-09,mobile,Ukraine,26-35
3604,2023-05-29,mobile,Belarus,26-35
3605,2023-01-22,tablet,Ukraine,46-55
3606,2024-02-29,tablet,Kazakhstan,46-55
3607,2023-07-10,tablet,Ukraine,55+
3608,2024-02-01,tablet,Belarus,36-45
3609,2023-09-27,desktop,Belarus,36-45
3610,2023-08-29,desktop,Belarus,18-25
3611,2023-05-18,desktop,Kazakhstan,55+
3612,2023-05-12,mobile,Ukraine,55+
3613,2023-11-18,mobile,Kazakhstan,36-45
3614,2024-07-21,mobile,Ukraine,36-45
3615,2023-02-24,desktop,Ukraine,46-55
3616,2024-03-22,mobile,Kazakhstan,18-25
3617,2024-04-04,tablet,Russia,36-45
3618,2024-05-03,tablet,Kazakhstan,18-25
3619,2023-12-29,mobile,Belarus,55+
3620,2023-09-16,tablet,Russia,55+
3621,2024-05-17,desktop,Kazakhstan,46-55
3622,2023-08-09,tablet,Ukraine,36-45
3623,2024-07-05,tablet,Belarus,36-45
3624,2023-08-27,tablet,Ukraine,26-35
3625,2024-07-06,tablet,Belarus,18-25
3626,2023-02-24,tablet,Belarus,55+
3627,2023-05-03,mobile,Russia,55+
3628,2024-02-28,tablet,Kazakhstan,26-35
3629,2023-09-12,tablet,Kazakhstan,26-35
3630,2023-01-31,tablet,Ukraine,18-25
3631,2023-12-06,mobile,Russia,46-55
3632,2024-02-01,desktop,Ukraine,46-55
3633,2023-05-22,desktop,Kazakhstan,18-25
3634,2023-11-15,desktop,Kazakhstan,46-55
3635,2023-09-16,desktop,Russia,26-35
3636,2023-09-24,desktop,Kazakhstan,26-35
3637,2023-12-26,tablet,Russia,36-45
3638,2024-04-07,mobile,Belarus,18-25
3639,2023-03-04,tablet,Russia,36-45
3640,2023-04-08,mobile,Russia,55+
3641,2023-01-13,mobile,Belarus,46-55
3642,2023-11-10,mobile,Belarus,18-25
3643,2023-06-26,mobile,Ukraine,26-35
3644,2024-07-02,mobile,Belarus,18-25
3645,2023-06-08,tablet,Belarus,55+
3646,2023-07-01,desktop,Kazakhstan,55+
3647,2023-06-02,desktop,Russia,55+
3648,2023-02-09,tablet,Russia,36-45
3649,2023-10-26,mobile,Belarus,26-35
3650,2024-06-14,mobile,Russia,46-55
3651,2023-07-17,tablet,Kazakhstan,55+
3652,2023-12-12,desktop,Ukraine,46-55
3653,2023-04-30,tablet,Russia,36-45
3654,2023-09-10,desktop,Kazakhstan,26-35
3655,2024-05-17,mobile,Ukraine,18-25
3656,2024-01-02,mobile,Ukraine,55+
3657,2023-04-12,tablet,Russia,36-45
3658,2024-06-23,tablet,Ukraine,55+
3659,2023-07-25,desktop,Belarus,26-35
3660,2024-04-03,mobile,Belarus,46-55
3661,2024-02-18,desktop,Ukraine,18-25
3662,2024-05-17,mobile,Ukraine,18-25
3663,2023-11-26,tablet,Ukraine,55+
3664,2024-02-03,desktop,Ukraine,36-45
3665,2023-02-26,tablet,Russia,26-35
3666,2023-04-02,desktop,Kazakhstan,36-45
3667,2023-02-19,tablet,Russia,18-25
3668,2023-11-07,desktop,Kazakhstan,36-45
3669,2024-07-04,mobile,Ukraine,55+
3670,2024-06-20,mobile,Belarus,18-25
3671,2023-08-08,mobile,Ukraine,26-35
3672,2023-08-15,tablet,Belarus,18-25
3673,2023-07-28,desktop,Kazakhstan,55+
3674,2023-01-16,mobile,Ukraine,26-35
3675,2023-04-30,desktop,Russia,26-35
3676,2023-12-05,mobile,Ukraine,26-35
3677,2024-01-16,desktop,Russia,26-35
3678,2023-05-26,tablet,Kazakhstan,55+
3679,2023-09-22,desktop,Belarus,26-35
3680,2023-10-07,desktop,Russia,46-55
3681,2024-02-28,desktop,Belarus,26-35
3682,2024-05-14,desktop,Russia,46-55
3683,2023-02-12,tablet,Ukraine,26-35
3684,2023-08-17,mobile,Russia,18-25
3685,2023-06-12,desktop,Russia,26-35
3686,2024-07-03,desktop,Kazakhstan,36-45
3687,2024-02-12,desktop,Belarus,36-45
3688,2023-09-25,mobile,Russia,46-55
3689,2023-07-26,mobile,Ukraine,26-35
3690,2023-05-11,tablet,Russia,46-55
3691,2024-05-05,mobile,Russia,26-35
3692,2023-02-08,desktop,Kazakhstan,18-25
3693,2023-03-11,mobile,Ukraine,55+
3694,2024-01-15,desktop,Kazakhstan,46-55
3695,2023-02-12,tablet,Kazakhstan,26-35
3696,2023-11-22,mobile,Russia,26-35
3697,2023-12-16,desktop,Kazakhstan,36-45
3698,2024-04-18,mobile,Russia,46-55
3699,2024-01-25,mobile,Belarus,55+
3700,2023-03-07,mobile,Kazakhstan,26-35
3701,2023-12-10,tablet,Ukraine,18-25
3702,2024-03-27,mobile,Kazakhstan,55+
3703,2024-06-25,desktop,Kazakhstan,26-35
3704,2024-07-14,desktop,Russia,18-25
3705,2023-03-08,desktop,Russia,55+
3706,2023-06-23,tablet,Belarus,36-45
3707,2023-02-09,mobile,Russia,26-35
3708,2023-01-07,desktop,Russia,55+
